Date,开盘价,最高价,最低价,收盘价,昨收价,涨跌幅,前1天收盘价,前2天收盘价,前3天收盘价,前4天收盘价,前5天收盘价,前6天收盘价,前7天收盘价,前8天收盘价,前9天收盘价,前10天收盘价,前1天涨跌幅,前2天涨跌幅,前3天涨跌幅,前4天涨跌幅,前5天涨跌幅,前6天涨跌幅,前7天涨跌幅,前8天涨跌幅,前9天涨跌幅,前10天涨跌幅
2022-05-31,145.8699951171875,146.99000549316406,140.07000732421875,140.35000610351562,139.08999633789062,0.9058953187144133,139.08999633789062,136.19000244140625,119.31999969482422,115.7300033569336,124.0,124.47000122070312,125.33999633789062,118.86000061035156,123.44000244140625,117.80000305175781,2.1293735549583053,14.138453561623507,3.1020446157064265,-6.669352131505166,-0.3776020053777822,-0.6941081399445502,5.451788401702832,-3.7103060113990964,4.787775249182625,0.7354203800213472
2022-06-01,141.80999755859375,145.38999938964844,139.33999633789062,141.30999755859375,140.35000610351562,0.683998156986242,140.35000610351562,139.08999633789062,136.19000244140625,119.31999969482422,115.7300033569336,124.0,124.47000122070312,125.33999633789062,118.86000061035156,123.44000244140625,0.9058953187144133,2.1293735549583053,14.138453561623507,3.1020446157064265,-6.669352131505166,-0.3776020053777822,-0.6941081399445502,5.451788401702832,-3.7103060113990964,4.787775249182625
2022-06-02,141.32000732421875,146.66000366210938,141.32000732421875,146.1999969482422,141.30999755859375,3.460476593399427,141.30999755859375,140.35000610351562,139.08999633789062,136.19000244140625,119.31999969482422,115.7300033569336,124.0,124.47000122070312,125.33999633789062,118.86000061035156,0.683998156986242,0.9058953187144133,2.1293735549583053,14.138453561623507,3.1020446157064265,-6.669352131505166,-0.3776020053777822,-0.6941081399445502,5.451788401702832,-3.7103060113990964
2022-06-03,144.2100067138672,145.38999938964844,142.0,143.4199981689453,146.1999969482422,-1.90150399269916,146.1999969482422,141.30999755859375,140.35000610351562,139.08999633789062,136.19000244140625,119.31999969482422,115.7300033569336,124.0,124.47000122070312,125.33999633789062,3.460476593399427,0.683998156986242,0.9058953187144133,2.1293735549583053,14.138453561623507,3.1020446157064265,-6.669352131505166,-0.3776020053777822,-0.6941081399445502,5.451788401702832
2022-06-06,148.7100067138672,151.5800018310547,143.67999267578125,146.99000549316406,143.4199981689453,2.4891977198419477,143.4199981689453,146.1999969482422,141.30999755859375,140.35000610351562,139.08999633789062,136.19000244140625,119.31999969482422,115.7300033569336,124.0,124.47000122070312,-1.90150399269916,3.460476593399427,0.683998156986242,0.9058953187144133,2.1293735549583053,14.138453561623507,3.1020446157064265,-6.669352131505166,-0.3776020053777822,-0.6941081399445502
2022-06-07,145.05999755859375,150.99000549316406,144.94000244140625,150.5800018310547,146.99000549316406,2.442340433858669,146.99000549316406,143.4199981689453,146.1999969482422,141.30999755859375,140.35000610351562,139.08999633789062,136.19000244140625,119.31999969482422,115.7300033569336,124.0,2.4891977198419477,-1.90150399269916,3.460476593399427,0.683998156986242,0.9058953187144133,2.1293735549583053,14.138453561623507,3.1020446157064265,-6.669352131505166,-0.3776020053777822
2022-06-08,152.0399932861328,155.6999969482422,149.33999633789062,152.8800048828125,150.5800018310547,1.527429289274636,150.5800018310547,146.99000549316406,143.4199981689453,146.1999969482422,141.30999755859375,140.35000610351562,139.08999633789062,136.19000244140625,119.31999969482422,115.7300033569336,2.442340433858669,2.4891977198419477,-1.90150399269916,3.460476593399427,0.683998156986242,0.9058953187144133,2.1293735549583053,14.138453561623507,3.1020446157064265,-6.669352131505166
2022-06-09,150.5500030517578,151.0399932861328,145.11000061035156,145.50999450683594,152.8800048828125,-4.820781096668537,152.8800048828125,150.5800018310547,146.99000549316406,143.4199981689453,146.1999969482422,141.30999755859375,140.35000610351562,139.08999633789062,136.19000244140625,119.31999969482422,1.527429289274636,2.442340433858669,2.4891977198419477,-1.90150399269916,3.460476593399427,0.683998156986242,0.9058953187144133,2.1293735549583053,14.138453561623507,3.1020446157064265
2022-06-10,149.38999938964844,151.5800018310547,142.75,142.8699951171875,145.50999450683594,-1.8143079439979035,145.50999450683594,152.8800048828125,150.5800018310547,146.99000549316406,143.4199981689453,146.1999969482422,141.30999755859375,140.35000610351562,139.08999633789062,136.19000244140625,-4.820781096668537,1.527429289274636,2.442340433858669,2.4891977198419477,-1.90150399269916,3.460476593399427,0.683998156986242,0.9058953187144133,2.1293735549583053,14.138453561623507
2022-06-13,139.1699981689453,139.4499969482422,130.50999450683594,131.8800048828125,142.8699951171875,-7.692301119882158,142.8699951171875,145.50999450683594,152.8800048828125,150.5800018310547,146.99000549316406,143.4199981689453,146.1999969482422,141.30999755859375,140.35000610351562,139.08999633789062,-1.8143079439979035,-4.820781096668537,1.527429289274636,2.442340433858669,2.4891977198419477,-1.90150399269916,3.460476593399427,0.683998156986242,0.9058953187144133,2.1293735549583053
2022-06-14,136.67999267578125,141.63999938964844,136.1199951171875,140.8000030517578,131.8800048828125,6.763722959270097,131.8800048828125,142.8699951171875,145.50999450683594,152.8800048828125,150.5800018310547,146.99000549316406,143.4199981689453,146.1999969482422,141.30999755859375,140.35000610351562,-7.692301119882158,-1.8143079439979035,-4.820781096668537,1.527429289274636,2.442340433858669,2.4891977198419477,-1.90150399269916,3.460476593399427,0.683998156986242,0.9058953187144133
